id,domain,classification,split
25357,bankofhowtopronounce.com,2,train
25358,uwa.nl,2,train
25359,humoldt.edu,2,train
25360,trywww.uk,2,train
25361,wsimgj.com,2,train
25362,getsmashingmagazine.com,2,train
25363,radiocut.auth-update.com,2,train
25364,hubspotpagebuilder-support.com,2,train
25365,real-monex-pokies.net,2,train
25366,inszidehook.com,2,train
25367,clardk.com,2,train
25368,sk.ru,2,train
25369,percoa.com,2,train
25370,ehxo.io,2,train
25371,guinness.secure-update.com,2,train
25372,cr.de,2,train
25373,ohio@ttorneygener41.gov,2,train
25374,bmwblog.click,2,train
25375,afenposten.no,2,train
25376,moneyweek-update.com,2,train
25377,vsb.com,2,train
25378,stylehsout.com,2,train
25379,blogspoti.ar,2,train
25380,uwe.info,2,train
25381,thepotrugalnews.com,2,train
25382,getgreatnonprofits.org,2,train
25383,energizes.com,2,train
25384,rbb-online-support.de,2,train
25385,lаncs.uk,2,train
25386,rfayli.cn,2,train
25387,bankofgob.mx,2,train
25388,bi1lbo4rd.com,2,train
25389,phpbbk.com,2,train
25390,myarcgis.com,2,train
25391,afar.c0m,2,train
25392,ibedrrola.com,2,train
25393,dribb13.com,2,train
25394,itsem.mx,2,train
25395,thesprtsrush.com,2,train
25396,123greetings-login.com,2,train
25397,illinoissuate.edu,2,train
25398,alіbaba.com,2,train
25399,wikidata.xyz,2,train
25400,alle`rs.net,2,train
25401,capterra.com,2,train
25402,theimes-tribune.com,2,train
25403,loliopp.jp,2,train
25404,xkcd-login.com,2,train
25405,sukperjob.ru,2,train
25406,hy-vee.login-update.com,2,train
25407,gogole.vn,2,train
25408,acnur.login-update.com,2,train
25409,ansys.secure-update.com,2,train
25410,korg-login.com,2,train
25411,doccheck-secure.com,2,train
25412,trycentcom.mil,2,train
25413,kumu.mail-update.com,2,train
25414,sba.login-update.com,2,train
25415,thepoitsguy.com,2,train
25416,1xslot-casino.shop,2,train
25417,0pens1gn@1.com,2,train
25418,aonda.com,2,train
25419,magna-login.com,2,train
25420,themus.com,2,train
25421,ondacero-secure.es,2,train
25422,bankofplato.edu,2,train
25423,linuxservеr.io,2,train
25424,zohopublic.xyz,2,train
25425,аf.com,2,train
25426,eminux.org,2,train
25427,mydwz.cn,2,train
25428,mrbet777e.org,2,train
25429,farlsnews.com,2,train
25430,it.do,2,train
25431,ustraveldocs.info,2,train
25432,portothemey.com,2,train
25433,mymedia-amazon.com,2,train
25434,mostbetindia1.net,2,train
25435,npominet.uk,2,train
25436,staets.cn,2,train
25437,knaw.account-update.com,2,train
25438,aa-ds.com,2,train
25439,kοrmanу.hu,2,train
25440,fc2web-secure.com,2,train
25441,pharmzip.auth-update.com,2,train
25442,trywevideo.com,2,train
25443,domain.verify-update.com,2,train
25444,tieba.baidu-support.com,2,train
25445,kea.com,2,train
25446,ap.google,2,train
25447,askmeo.com,2,train
25448,aasm.0rg,2,train
25449,iorbot.com,2,train
25450,platalk.com,2,train
25451,livelib-support.ru,2,train
25452,soy.com,2,train
25453,pewinternet.xyz,2,train
25454,coconuts-support.co,2,train
25455,myuam.mx,2,train
25456,argurleader.com,2,train
25457,sparkfoun.com,2,train
25458,exprdss.com,2,train
25459,fin@nzen.net,2,train
25460,the-scientist.mail-update.com,2,train
25461,premiumoutletls.com,2,train
25462,tether.shop,2,train
25463,unpri.account-update.com,2,train
25464,offiecr.com,2,train
25465,votdsmart.org,2,train
25466,red-gate-update.com,2,train
25467,hou$eoffra$3r.co.uk,2,train
25468,lе.uk,2,train
25469,рí-һοlе.net,2,train
25470,ghilser.com,2,train
25471,moh.secure-update.com,2,train
25472,si9n0n5andieg0.com,2,train
25473,snapchat.click,2,train
25474,goole.sc,2,train
25475,íqair.com,2,train
25476,h0pto.0rg,2,train
25477,consequenceofsound.online,2,train
25478,11f3r@y.c0m,2,train
25479,vinmec.mail-update.com,2,train
25480,bluetnabletsilden.com,2,train
25481,pоsһmark.com,2,train
25482,cpj-support.org,2,train
25483,kmoi.io,2,train
25484,acie.com,2,train
25485,stre$s.0r9,2,train
25486,mіd-ԁay.com,2,train
25487,slidesharecdn.net,2,train
25488,projecteuclid.auth-update.com,2,train
25489,rollcall.net,2,train
25490,sina.com-verify.cn,2,train
25491,buffalowilwings.com,2,train
25492,polito.auth-update.com,2,train
25493,ce.gov-verify.br,2,train
25494,сatһaуpacіfіс.com,2,train
25495,ioovers.com,2,train
25496,3ldi@r1o.es,2,train
25497,іmреrva.com,2,train
25498,adobe.co-login.jp,2,train
25499,abc.com-verify.py,2,train
25500,chula.ac.th,2,train
25501,orl.at,2,train
25502,bakerhughs.com,2,train
25503,ill!nois.edu,2,train
25504,autonews.net,2,train
25505,sаlforԁ.uk,2,train
25506,pin-up-azerbaycan24-support.com,2,train
25507,msu.verify-update.com,2,train
25508,r3$ili3nc3.org,2,train
25509,home-login.nl,2,train
25510,ol.cn,2,train
25511,radom.pl,2,train
25512,rr6.net,2,train
25513,stokke.verify-update.com,2,train
25514,abanet.login-update.com,2,train
25515,judicilwatch.org,2,train
25516,jqmorgan.com,2,train
25517,tryporch.com,2,train
25518,epornеr.com,2,train
25519,mensheatlh.com,2,train
25520,thriveсart.com,2,train
25521,uivie.at,2,train
25522,mysyracuse.edu,2,train
25523,sеgа.jp,2,train
25524,wikiquote.info,2,train
25525,gethhs.gov,2,train
25526,rnаrc.info,2,train
25527,readwriteweb-secure.com,2,train
25528,livemaster.login-update.com,2,train
25529,libsyn-secure.com,2,train
25530,staples-secure.com,2,train
25531,maps.g0og13.se,2,train
25532,ladbible.mail-update.com,2,train
25533,experutise.com,2,train
25534,zr.ru,2,train
25535,thegazette.xyz,2,train
25536,myvodafone.com,2,train
25537,nutanix.info,2,train
25538,grandinnaktua.com,2,train
25539,snbiz.org,2,train
25540,questimons-statements.uk,2,train
25541,unifr.login-update.com,2,train
25542,re@1cl3arpol!tics.com,2,train
25543,philadelphiafed.click,2,train
25544,kag.com,2,train
25545,iie-verify.org,2,train
25546,ohomedepot.com,2,train
25547,sam-verify.gov,2,train
25548,adpost4u.secure-update.com,2,train
25549,nouvelle-aquitaine-signin.fr,2,train
25550,parallelrs.com,2,train
25551,playground.mail-update.com,2,train
25552,centruy21.com,2,train
25553,globalscape.account-update.com,2,train
25554,w`rszawa.pl,2,train
25555,getgrow.google,2,train
25556,missoulian.com,2,train
25557,eugdpr-verify.org,2,train
25558,mymyworkdayjobs.com,2,train
25559,hibernzate.org,2,train
25560,socialmediaexaminer.shop,2,train
25561,kickstarter.verify-update.com,2,train
25562,ro$alux.de,2,train
25563,duqont.com,2,train
25564,sutdio.site,2,train
25565,abеautífulmеss.com,2,train
25566,omputer.org,2,train
25567,cademicearth.org,2,train
25568,sparknotes.shop,2,train
25569,marieclaire-verify.com,2,train
25570,di9italpo!nt.c0m,2,train
25571,foxcusiness.com,2,train
25572,wr3g.c0m,2,train
25573,getlucasfilm.com,2,train
25574,scih-ub.se,2,train
25575,apu.edu,2,train
25576,myblinklist.com,2,train
25577,jbhqifi.au,2,train
25578,carg1ll.c0m,2,train
25579,myniemanlab.org,2,train
25580,ec-lyon-verify.fr,2,train
25581,kenpoguy.verify-update.com,2,train
25582,n!ck!swift.c0m,2,train
25583,trythemify.me,2,train
25584,prnasíа.com,2,train
25585,spokeο.com,2,train
25586,rolandoweekly.com,2,train
25587,oberlin.click,2,train
25588,fnlondo.com,2,train
25589,meyerwbe.com,2,train
25590,president.gov.ua,2,train
25591,indigo.c4,2,train
25592,hostgator-secure.com,2,train
25593,blozgag.com,2,train
25594,google.co-login.in,2,train
25595,telenet.login-update.com,2,train
25596,ttu.edu,2,train
25597,hg.org,2,train
25598,umu.account-update.com,2,train
25599,trymapei.com,2,train
25600,exendthemes.com,2,train
25601,bankofcollegedunia.com,2,train
25602,eiuf.edu,2,train
25603,wootheles.com,2,train
25604,weritе.net,2,train
25605,woobox-verify.com,2,train
25606,nationalacademies-update.org,2,train
25607,giro-d-italia-betthng.com,2,train
25608,abbott.online,2,train
25609,amny.xyz,2,train
25610,modernatx.login-update.com,2,train
25611,rockwellatomation.com,2,train
25612,avxianca.com,2,train
25613,dmm.com,2,train
25614,sh0tcut.or9,2,train
25615,jugem-support.jp,2,train
25616,allabouotvision.com,2,train
25617,rimmablog.click,2,train
25618,xzblogr.com,2,train
25619,lu.xyz,2,train
25620,milliyet.com-update.tr,2,train
25621,templat31ab.c0m,2,train
25622,ustr.account-update.com,2,train
25623,getmyassignmenthelp.com,2,train
25624,triрaԁvisor.jp,2,train
25625,gerc.gov,2,train
25626,ecu.click,2,train
25627,getsigmaaldrich.com,2,train
25628,usdq.au,2,train
25629,mobypictuqre.com,2,train
25630,thehustle.secure-update.com,2,train
25631,earthday-secure.org,2,train
25632,drugbank-signin.com,2,train
25633,bookofra-slot-secure.fr,2,train
25634,robinho0d.com,2,train
25635,caramellaappm.com,2,train
25636,mrketbeat.com,2,train
25637,callupcontact-update.com,2,train
25638,openfoodgacts.org,2,train
25639,handycasinozone.net,2,train
25640,fapesq.br,2,train
25641,mi@mioh.3du,2,train
25642,myuark.edu,2,train
25643,cp24-support.com,2,train
25644,ocrreos.es,2,train
25645,jalan.net,2,train
25646,re.com,2,train
25647,ru.account-update.com,2,train
25648,аza.org,2,train
25649,prospect.0rg,2,train
25650,archvie.is,2,train
25651,jewsihgen.org,2,train
25652,key.net,2,train
25653,myhotels.com,2,train
25654,freе-рokies.nz,2,train
25655,srfiles.com,2,train
25656,gipm.org,2,train
25657,yesmaazine.org,2,train
25658,getgg.gg,2,train
25659,irce.edu,2,train
25660,getplanetary.org,2,train
25661,twloday.net,2,train
25662,comci-con.org,2,train
25663,iccwbo.secure-update.com,2,train
25664,amadeus.net,2,train
25665,ashrae.verify-update.com,2,train
25666,blzoglovin.com,2,train
25667,tu-darmstat.de,2,train
25668,gifеr.com,2,train
25669,pd.br,2,train
25670,pcgamer-login.com,2,train
25671,chainreactioncycles.verify-update.com,2,train
25672,wеarethеmigһty.com,2,train
25673,colorhunt.shop,2,train
25674,amersky.com,2,train
25675,infoeffexοr.com,2,train
25676,ncu.3du.tw,2,train
25677,haskell-secure.org,2,train
25678,uplnadsoftware.com,2,train
25679,getenrollbusiness.com,2,train
25680,buceher.de,2,train
25681,getosxdaily.com,2,train
25682,dvishub.net,2,train
25683,seetickеts.com,2,train
25684,ilfattoquotidiano.online,2,train
25685,bankofgo.ug,2,train
25686,maa.org,2,train
25687,stockholmresiilence.org,2,train
25688,freendoe.net,2,train
25689,newr3l1c.com,2,train
25690,getmacleans.ca,2,train
25691,nga.online,2,train
25692,45semb133-nat!0na1e.fr,2,train
25693,mynavi.click,2,train
25694,wineentiusiast.com,2,train
25695,arbeitsagentur.mail-update.com,2,train
25696,spj.xyz,2,train
25697,getdwell.com,2,train
25698,nationmultiemedia.com,2,train
25699,leiji.jp,2,train
25700,lobygames.com,2,train
25701,getbrandsreviews.com,2,train
25702,ni.net,2,train
25703,paendoc.org,2,train
25704,myminecraftforum.net,2,train
25705,hearstpps.com,2,train
25706,zoomgow.com,2,train
25707,$l4te.com,2,train
25708,trysecurity.org,2,train
25709,g3n1@l1y.com,2,train
25710,royalroad.verify-update.com,2,train
25711,sussex.uk,2,train
25712,bills.uk,2,train
25713,buisoft.com,2,train
25714,zequsslot.org,2,train
25715,succes.com,2,train
25716,pmi.verify-update.com,2,train
25717,up-support.com,2,train
25718,oneperceotfortheplanet.org,2,train
25719,journalіsm.uk,2,train
25720,hebulletin.org,2,train
25721,apc.ro,2,train
25722,ngork.com,2,train
25723,levv24.com,2,train
25724,tryod.ua,2,train
25725,n4tur4l1ycurly.com,2,train
25726,wisi.org,2,train
25727,brenebrown-login.com,2,train
25728,mdzol-secure.com,2,train
25729,army-support.mil,2,train
25730,baseballhalnl.org,2,train
25731,bankofforexlisting.net,2,train
25732,dhs.auth-update.com,2,train
25733,zalando-update.com,2,train
25734,chatgpt.c0m,2,train
25735,montbalnc.com,2,train
25736,myfox19.com,2,train
25737,сοdecaԁerny.com,2,train
25738,gnogle.md,2,train
25739,p1xnet.n3t,2,train
25740,win-rar.mail-update.com,2,train
25741,uni-oknstanz.de,2,train
25742,d31fi.ee,2,train
25743,system.io,2,train
25744,rproject.org,2,train
25745,myflip.it,2,train
25746,ibtirnes.sg,2,train
25747,htisismoney.uk,2,train
25748,еbаy.com,2,train
25749,crcpress-secure.com,2,train
25750,intechopen.auth-update.com,2,train
25751,ngnix.net,2,train
25752,p.ca,2,train
25753,tryflyingmag.com,2,train
25754,vodkafone.de,2,train
25755,lufthansa-support.com,2,train
25756,tһesmokinggun.com,2,train
25757,customs.go-update.jp,2,train
25758,kens!n9ton.c0m,2,train
25759,brinkster.secure-update.com,2,train
25760,7k7k.com,2,train
25761,fatcow.shop,2,train
25762,tryeducatorpages.com,2,train
25763,viade0.com,2,train
25764,tһеаtlantíc.com,2,train
25765,lanl.xyz,2,train
25766,fueleocnomy.gov,2,train
25767,bitcoinmagazine-signin.com,2,train
25768,414a.0rg,2,train
25769,myandroidcentral.com,2,train
25770,musievaticani.va,2,train
25771,valenciapslaza.com,2,train
25772,c1ashofcrypt05.tr@d3,2,train
25773,kaspetrsky.ru,2,train
25774,bankofmercari.com,2,train
25775,michigan.shop,2,train
25776,providesupport-signin.com,2,train
25777,payscale.info,2,train
25778,myhongkiat.com,2,train
25779,4$ah!.c0.jp,2,train
25780,samfore.edu,2,train
25781,lfah.org,2,train
25782,ujejin.cn,2,train
25783,dualshockers.shop,2,train
25784,аesop.com,2,train
25785,li.il,2,train
25786,torontomu-verify.ca,2,train
25787,autouide.com,2,train
25788,аhk.de,2,train
25789,$a.9ov.au,2,train
25790,digitalocan.com,2,train
25791,patriotsw.com,2,train
25792,w3schools-signin.com,2,train
25793,tobaccofr3ekid5.or9,2,train
25794,websitedem0s.n3t,2,train
25795,truansportenvironment.org,2,train
25796,gelocal.account-update.com,2,train
25797,acl.mail-update.com,2,train
25798,armani-support.com,2,train
25799,trycasino-mit-startguthaben.net,2,train
25800,nysun-secure.com,2,train
25801,tu-dortmund.mail-update.com,2,train
25802,consumerfinance.mail-update.com,2,train
25803,citуstamр.ca,2,train
25804,trywarwick.uk,2,train
25805,ct.90v,2,train
25806,um.edu-support.mt,2,train
25807,senau.fr,2,train
25808,edwek.org,2,train
25809,fafafaplaypkie.com,2,train
25810,s`.com,2,train
25811,bankoftcm.com,2,train
25812,allbusioess.com,2,train
25813,$copu$.c0m,2,train
25814,siemens.net,2,train
25815,bright3on.com,2,train
25816,tindre.com,2,train
25817,ist.pub,2,train
25818,analyticsvidhya-update.com,2,train
25819,deeplearning.info,2,train
25820,getmonografias.com,2,train
25821,wolrdathletics.org,2,train
25822,getlaundrynation.com,2,train
25823,bravehost.verify-update.com,2,train
25824,reactormag.shop,2,train
25825,ourairing.com,2,train
25826,wbrz.com,2,train
25827,confluent.online,2,train
25828,rans.edu,2,train
25829,dgbx.de,2,train
25830,t0r.com,2,train
25831,pagerduty-login.com,2,train
25832,ymc.org,2,train
25833,toolbox.login-update.com,2,train
25834,gimmesomeoven.account-update.com,2,train
25835,td.com,2,train
25836,appledaily.com,2,train
25837,onlinewathens.com,2,train
25838,teerra.es,2,train
25839,biologisus.com,2,train
25840,rsf.0rg,2,train
25841,bankofaerztezeitung.de,2,train
25842,myfuntrivia.com,2,train
25843,northeastern.shop,2,train
25844,wy.verify-update.com,2,train
25845,getshogakukan.jp,2,train
25846,lburb.com,2,train
25847,amerіcаnbankеr.com,2,train
25848,epnwer.cn,2,train
25849,tryfrick.org,2,train
25850,di9!t.in,2,train
25851,iberty.edu,2,train
25852,poison.account-update.com,2,train
25853,luuriousrentz.com,2,train
25854,gobankingrates.net,2,train
25855,аrсһitectsjοurnal.uk,2,train
25856,kbfs.kr,2,train
25857,influnce.co,2,train
25858,geneticliteracyqroject.org,2,train
25859,bankoffireeye.com,2,train
25860,motherjones-support.com,2,train
25861,myexpressandstar.com,2,train
25862,okrnagazine.com,2,train
25863,c4rs9uid3.c0m.4u,2,train
25864,gettechrepublic.com,2,train
25865,getfishersci.com,2,train
25866,teamfortrdss.com,2,train
25867,p3tc0.com,2,train
25868,bankofwebmasterplan.com,2,train
25869,chainstoreage.login-update.com,2,train
25870,bankofqantas.com,2,train
25871,sciencewiki.auth-update.com,2,train
25872,koreatimes.kr,2,train
25873,bustle.com,2,train
25874,ԁarty.com,2,train
25875,netmarble.xyz,2,train
25876,op28.com,2,train
25877,sozcu.click,2,train
25878,imls-update.gov,2,train
25879,hoopladigital.net,2,train
25880,kintera.account-update.com,2,train
25881,pintdrest.ru,2,train
25882,goldfisһslots.org,2,train
25883,nhregister.verify-update.com,2,train
25884,straitstimes.login-update.com,2,train
25885,freebitoc.in,2,train
25886,oblogation-login.com,2,train
25887,verifiedmarketresearch.verify-update.com,2,train
25888,jovd.com,2,train
25889,cphome.tw,2,train
25890,pavda.ua,2,train
25891,ustc.info,2,train
25892,ionews.com,2,train
25893,insidehooks.com,2,train
25894,l4zad@.c0m,2,train
25895,ticketone.online,2,train
25896,zicll.com,2,train
25897,lumendatabase.click,2,train
25898,hypebeast.mail-update.com,2,train
25899,reazdy.com,2,train
25900,droid-lif.com,2,train
25901,newsum.org,2,train
25902,bootstrapbay-update.com,2,train
25903,ufpe-login.br,2,train
25904,thecu.com,2,train
25905,bhance.chat,2,train
25906,plao-international.org,2,train
25907,brovnpapertickets.com,2,train
25908,llbean-verify.com,2,train
25909,stan.verify-update.com,2,train
25910,hmariweb.com,2,train
25911,thernoviеԁb.org,2,train
25912,uri.auth-update.com,2,train
25913,turnto10.com,2,train
25914,kemloggs.com,2,train
25915,myent.com,2,train
25916,koc.com,2,train
25917,bertelsmann-stiftung.info,2,train
25918,vulkanvegas100.online,2,train
25919,sup.org,2,train
25920,webring.0rg,2,train
25921,sytes.account-update.com,2,train
25922,wallstreetmojo-support.com,2,train
25923,ku.edu-signin.tr,2,train
25924,virginmoneygiving.verify-update.com,2,train
25925,getwhdh.com,2,train
25926,debiao.org,2,train
25927,thriftbοоks.com,2,train
25928,remote-signin.com,2,train
25929,ts.org,2,train
25930,cornparіtecһ.com,2,train
25931,bankofeverydayhealth.com,2,train
25932,getfaa.gov,2,train
25933,tv5mondes.com,2,train
25934,softether-download-verify.com,2,train
25935,telltal3.com,2,train
25936,morningstaronline.xyz,2,train
25937,planníng.org,2,train
25938,cfainstitute.online,2,train
25939,cnbcfm-support.com,2,train
25940,berln.de,2,train
25941,transflermarkt.com,2,train
25942,newsjournalonline.com,2,train
25943,trypaizo.com,2,train
25944,globalfirepower.net,2,train
25945,pinp.pe,2,train
25946,equino.com,2,train
25947,nucg.edu,2,train
25948,coreldraw.login-update.com,2,train
25949,healthychildren.info,2,train
25950,kenrockwell.mail-update.com,2,train
25951,srlideplayer.com,2,train
25952,webde$ign96.com,2,train
25953,ss.com,2,train
25954,spin.click,2,train
25955,zenwriting-support.net,2,train
25956,рantíр.com,2,train
25957,benefis.gov,2,train
25958,inkercad.com,2,train
25959,netcraft-signin.com,2,train
25960,e-gov.go-signin.jp,2,train
25961,ioplex.net,2,train
25962,protothema-update.gr,2,train
25963,gms.gov,2,train
25964,d!ffer3nceb3twe3n.n3t,2,train
25965,fintechzoom-verify.com,2,train
25966,autοcar.uk,2,train
25967,tsck.me,2,train
25968,lolipop.net,2,train
25969,transparencymarketresearch.net,2,train
25970,getsohohouse.com,2,train
25971,ampbolgs.com,2,train
25972,suc.au,2,train
25973,pilotnoline.com,2,train
25974,pcadvisor.co-secure.uk,2,train
25975,oddspеdia.com,2,train
25976,m!y@gi.jp,2,train
25977,"osaka,u.jp",2,train
25978,mypanerabread.com,2,train
25979,zаhа-һаdid.com,2,train
25980,migrationpolicy-signin.org,2,train
25981,usajobs-update.gov,2,train
