id,domain,family,classification
14410,fjspxgqxvblprkl.info,tufik,dga
14411,pghvnupocjnjcsop.com,tufik,dga
14412,znftsnrwvlmrsq.org,tufik,dga
14413,tmyonsgpqrvwzetn.net,tufik,dga
14414,rxqmwjjtsxeuing.info,tufik,dga
14415,jtkosnvwlkqssgfq.org,tufik,dga
14416,miyrhpkmlpjguv.com,tufik,dga
14417,kbbmcqonlzhwzkiv.com,tufik,dga
14418,ogtcsmwotvoeev.com,tufik,dga
14419,vosmpmrqmpgrqom.org,tufik,dga
14420,pvzkwtsjmxxxkvk.com,tufik,dga
14421,lujgspyyjqwhmgi.biz,tufik,dga
14422,rnrqujnpdeuxmxsi.info,tufik,dga
14423,vswvvphugspkw.com,tufik,dga
14424,klxjhrukthkygl.info,tufik,dga
14425,tvwnewriptrv.biz,tufik,dga
14426,rjvosrigxmojnxke.net,tufik,dga
14427,zjqmonjqkrowqh.org,tufik,dga
14428,yrdliyqrlghlmwt.net,tufik,dga
14429,ldupgowuwobqrceq.net,tufik,dga
14430,cfvqjtdqjuggbug.com,tufik,dga
14431,kjvqqumyjjrrtq.biz,tufik,dga
14432,tlmxoqsvvpjq.com,tufik,dga
14433,wrsmjqozmrxuqjx.info,tufik,dga
14434,wosnfpuyuhtwl.biz,tufik,dga
14435,pwmsgbqrovmhmrs.org,tufik,dga
14436,indwqkvlqfsmrnp.biz,tufik,dga
14437,tlecoqwwsopmxmrt.org,tufik,dga
14438,hqwuqizyueoxrmih.com,tufik,dga
14439,lujmlxjporuswuk.info,tufik,dga
14440,vljspqlponklptqh.biz,tufik,dga
14441,iidjovyomgvqycz.biz,tufik,dga
14442,tupwvpwiezrooo.biz,tufik,dga
14443,pmskrldmqtptlrhm.com,tufik,dga
14444,fqozpziutqsvw.info,tufik,dga
14445,stttktnzrinom.info,tufik,dga
14446,pqrdwfenjfzxrwx.com,tufik,dga
14447,mufrphqmmuhetsg.com,tufik,dga
14448,ooajkjlqkojqo.biz,tufik,dga
14449,rnemngrilpouiw.net,tufik,dga
14450,rfkxoqhpmogjeqjo.info,tufik,dga
14451,whsirpepnkwq.com,tufik,dga
14452,vvsxzgrgcmlohtv.com,tufik,dga
14453,uvsmtsecsrluqqqe.net,tufik,dga
14454,rrpzxqfnlxymxsv.info,tufik,dga
14455,mwqgtysmrqhsfbm.org,tufik,dga
14456,tsldjksxnpoxmu.com,tufik,dga
14457,xyqjtkfjmpoqwoo.com,tufik,dga
14458,kqolkqybsxtcgtsg.net,tufik,dga
14459,gkfaoofqtzteuf.com,tufik,dga
14460,ioupszwqtlyfmonr.org,tufik,dga
14461,sxrjxwmurpmnsx.org,tufik,dga
14462,ufqqkdsimxjzvtg.com,tufik,dga
14463,ovjvpjxhusnlctn.com,tufik,dga
14464,mspcxmobcivsuq.biz,tufik,dga
14465,qgnkwgisqjwujq.org,tufik,dga
14466,kumngmnhwersw.info,tufik,dga
14467,tlmjmnpljhjoztnm.net,tufik,dga
14468,kjryhkrlinfnko.org,tufik,dga
14469,dstnqtqmvbvxlplz.com,tufik,dga
14470,sgsgtxonrrsrxhft.org,tufik,dga
14471,mmthfjvtqgvogmet.com,tufik,dga
14472,pbposqipyttrhmqx.info,tufik,dga
14473,jukvrtvgluwyfq.org,tufik,dga
14474,uzmshpktiyjkqqlx.com,tufik,dga
14475,imhnrtwtspjtjw.com,tufik,dga
14476,hjmufnuvsrummjqp.info,tufik,dga
14477,lelkstwltxolqgqy.org,tufik,dga
14478,mumikxhstouvkvn.biz,tufik,dga
14479,wmeitqahqkotjszt.com,tufik,dga
14480,upnmqskgqvtkwpon.net,tufik,dga
14481,tnjuysumnonopcn.com,tufik,dga
14482,snnorjcwpbtputr.com,tufik,dga
14483,cmjqqxvjwnsoru.org,tufik,dga
14484,lygnhczwexrjmwr.com,tufik,dga
14485,ttdtxpusknyvkzy.com,tufik,dga
14486,dvtyiomnxkljogx.net,tufik,dga
14487,qusowwqnnpqhl.org,tufik,dga
14488,yskolvutjkzvtifx.biz,tufik,dga
14489,wnqtpthswmrikvt.com,tufik,dga
14490,tfolzmmpnehuyp.biz,tufik,dga
14491,dmvpjrlmigornqeq.info,tufik,dga
14492,wryijtzpmumqxlt.info,tufik,dga
14493,ovjsyrvixmkcqggz.biz,tufik,dga
14494,jwknpqpsylohwppg.info,tufik,dga
14495,sgvlmsphcndhqxnv.org,tufik,dga
14496,qphucivxmcezpp.com,tufik,dga
14497,kzftuuytnlykijtz.info,tufik,dga
14498,vglpgnwjkzozupp.biz,tufik,dga
14499,rpurrprvxrqqqs.org,tufik,dga
14500,mmxotqnswnoniov.org,tufik,dga
14501,dcuuqpphwjtcqqit.com,tufik,dga
14502,nhtqiaxkztiqpbwn.biz,tufik,dga
14503,ojodkstsiyprqgu.com,tufik,dga
14504,lkuhawjqiccnkke.net,tufik,dga
14505,torqmtoztoitnmxq.org,tufik,dga
14506,vimhnorvgbkqqpnh.com,tufik,dga
14507,ihnpphogsnhmkss.com,tufik,dga
14508,rykusmnyrondspjs.org,tufik,dga
14509,ppksjtfmyqjuurmn.info,tufik,dga
14510,qlgjrjkyqyuqlmng.info,tufik,dga
14511,yvkgqplrqvrwprq.com,tufik,dga
14512,cfpoqhqqndopwmw.org,tufik,dga
14513,gqezkvhptfqjk.org,tufik,dga
14514,tmtnmlozfmvwkfru.net,tufik,dga
14515,reqlftohntjesqp.com,tufik,dga
14516,qkrrkkqtjoposoe.info,tufik,dga
14517,hgsgpvivvluokq.info,tufik,dga
14518,kxwydpkyhntnxhpw.info,tufik,dga
14519,uuzpuotuuoynyhtw.org,tufik,dga
14520,ucolsunfrnjlqaql.info,tufik,dga
14521,ukvcnlikrmuirn.net,tufik,dga
14522,jlhpzivpqjubtwr.com,tufik,dga
14523,luzlukicrdtrkln.biz,tufik,dga
14524,qjlimgdblntnds.org,tufik,dga
14525,nrnlmspdnzyqjtf.info,tufik,dga
14526,ozqmovtzsulvth.biz,tufik,dga
14527,tijzggphvrsridkh.biz,tufik,dga
14528,pwfpsoskfzkmezj.net,tufik,dga
14529,tenlznopeqoimoi.biz,tufik,dga
14530,mpvttfpqvirkmuk.org,tufik,dga
14531,dqrsorrilinmkih.info,tufik,dga
14532,qsriookrsuwqnm.com,tufik,dga
14533,rlkyxwnvjzsamwv.org,tufik,dga
14534,jfduqsqivmnuxero.org,tufik,dga
14535,teogsrxlujokgi.biz,tufik,dga
14536,hoiubodnuqjyfl.com,tufik,dga
14537,nkvtuypwjmqkkrs.org,tufik,dga
14538,hyreqqftkpqlxvsh.org,tufik,dga
14539,schiqbpkiujtjrk.org,tufik,dga
14540,juqphljqupnrmmy.info,tufik,dga
14541,foxslrxzuztgmmhi.biz,tufik,dga
14542,lrbeimprksvoxdz.info,tufik,dga
14543,rvsjrqfzquvrm.com,tufik,dga
14544,njyqiqykwipuyrpn.com,tufik,dga
14545,uoynvqunnhqrsewt.com,tufik,dga
14546,ybxrmookmkogmfil.org,tufik,dga
14547,qmkhlstowotglo.info,tufik,dga
14548,kpngkqphbntypzku.com,tufik,dga
14549,sqhqimenpvppdl.biz,tufik,dga
14550,xkuqoqgxkmjrjnnq.com,tufik,dga
14551,lcroklhyoexfds.com,tufik,dga
14552,netxsrunkuysuiv.info,tufik,dga
14553,tneqwnqwzpqxempv.com,tufik,dga
14554,vqjkiuxnmmqr.info,tufik,dga
14555,tujodoiugymqkpc.net,tufik,dga
14556,nourtpnblmoqrt.biz,tufik,dga
14557,upnpelolyoypkmjq.biz,tufik,dga
14558,lkkqjsmyqyqmio.com,tufik,dga
14559,tsolnrqknvqikqv.com,tufik,dga
14560,hzoqasdlsorenvvp.org,tufik,dga
14561,ukwtlqqrxdnllhzw.biz,tufik,dga
14562,fvqlzhwiwvnnorph.biz,tufik,dga
14563,ojmmlxtkvkoresp.info,tufik,dga
14564,cqtorvlfnijrnsaq.org,tufik,dga
14565,wopqrxrfjottlq.biz,tufik,dga
14566,rshvldlxxyvjipe.net,tufik,dga
14567,cprybpyzmrzduil.biz,tufik,dga
14568,whnginglzzprsi.org,tufik,dga
14569,jhrnxuypqsjjpru.org,tufik,dga
14570,ppqknajhhgfou.biz,tufik,dga
14571,xrkgvrpulvekmxrj.info,tufik,dga
14572,kvgnsslosurjp.info,tufik,dga
14573,ttodluotqweohj.info,tufik,dga
14574,tnpwrvlwqipqkj.com,tufik,dga
14575,vynunooqxllupjoq.com,tufik,dga
14576,grxlsktgkmpgqdu.com,tufik,dga
14577,uimhqnevinadrckj.biz,tufik,dga
14578,dpeyhjkxrlpnkwok.info,tufik,dga
14579,fusrthzvohqmsppo.com,tufik,dga
14580,inslriiurmnmmko.com,tufik,dga
14581,yqovospjktnnkr.com,tufik,dga
14582,ppydtuzmsqnkjmd.com,tufik,dga
14583,lsspotvyikuispth.com,tufik,dga
14584,kerompvnumrdisgu.biz,tufik,dga
14585,wicrunjjxjdsojp.info,tufik,dga
14586,jdjttrmvuooolkm.info,tufik,dga
14587,khdetsxotuoofjtr.com,tufik,dga
14588,afprknmmvvzmst.com,tufik,dga
14589,vsbkjyspbxtphrk.net,tufik,dga
14590,lpqqlkhzknvtykne.org,tufik,dga
14591,tuzmgmfcjglrkyo.biz,tufik,dga
14592,qgotqlwtypdcoqk.com,tufik,dga
14593,xirukopviwqqrrgm.biz,tufik,dga
14594,izguqrkqlnfhku.com,tufik,dga
14595,siwqtppnpvlont.com,tufik,dga
14596,yrgpcksrkqzpzp.info,tufik,dga
14597,vuntkrcutsocpkm.org,tufik,dga
14598,pgjitontsgmqrfo.biz,tufik,dga
14599,mjsvnvklmxvgrclq.biz,tufik,dga
14600,uldoqxqsufjlojqz.net,tufik,dga
14601,bprjhrjqikfnhgo.com,tufik,dga
14602,yrvbnryfqornsyqm.com,tufik,dga
14603,lrmioyorpvxsuf.biz,tufik,dga
14604,vprhojqyuihlxmlj.com,tufik,dga
14605,fboofkutnursndd.net,tufik,dga
14606,ulnimlkmqtgohrrv.com,tufik,dga
14607,nprpqjskkngqiemt.org,tufik,dga
14608,fnqrwqmugosxrow.info,tufik,dga
14609,mqrngrknpgyfy.com,tufik,dga
14610,lmotimnrmfovrq.biz,tufik,dga
14611,gvpiitqxjxugujuk.org,tufik,dga
14612,szvtmouyqpujsrgu.com,tufik,dga
14613,zojahnuiexulxso.biz,tufik,dga
14614,rrupsjcjmfypopvc.biz,tufik,dga
14615,uqguizulewovops.com,tufik,dga
14616,trwmljrkgpnnlmkd.biz,tufik,dga
14617,onipnviwmedunlp.net,tufik,dga
14618,xgqzgntoypojwo.org,tufik,dga
14619,poqkqpsziuilgeq.com,tufik,dga
14620,txrhyqlsrhsqwsu.org,tufik,dga
14621,diirqenoofppgrl.org,tufik,dga
14622,vnstfsljthzgnoj.org,tufik,dga
14623,pfldnshpllrphq.info,tufik,dga
14624,gzuphmrpqsykgvoq.org,tufik,dga
14625,giqlltjhwqnvbqq.biz,tufik,dga
14626,rgpflomnmjguukp.net,tufik,dga
14627,qfctjgpfznpydpt.com,tufik,dga
14628,nainfkxiwuitorr.info,tufik,dga
14629,jntrjuwksuszsl.com,tufik,dga
14630,frhotlnqkuejtlb.info,tufik,dga
14631,wzkjrqiylsnknl.com,tufik,dga
14632,vmhimisvlqdotntu.com,tufik,dga
14633,osnxdovgmyewmepy.com,tufik,dga
14634,kwvkmjofqoolllnm.net,tufik,dga
14635,yssisffovjjdzr.info,tufik,dga
14636,oooudvkusdmwuu.org,tufik,dga
14637,uopkzyojhrzmuyc.com,tufik,dga
14638,tuenzhvlxqoizjnh.com,tufik,dga
14639,lcekjqjrqnkerxty.net,tufik,dga
14640,rqzyfnlvpsnknqt.com,tufik,dga
14641,nlqwvlwusnxognx.org,tufik,dga
14642,prvqcshfqpjnrgvr.com,tufik,dga
14643,wirojfrrfnwds.biz,tufik,dga
14644,mqlktqkqydakqqw.biz,tufik,dga
14645,zbqtfhvhtqiwkfn.net,tufik,dga
14646,owqtprhbwwnsqrs.com,tufik,dga
14647,jtynhtqinrgrwvh.info,tufik,dga
14648,qolvsdlgoqrntnw.biz,tufik,dga
14649,gzsntohtznmktus.com,tufik,dga
14650,xqnjcxsvztmorit.org,tufik,dga
14651,rpqtlsjdrnquorr.biz,tufik,dga
14652,rqtpqihflmrqbrxx.biz,tufik,dga
14653,vwqjukttqqlltbpo.biz,tufik,dga
14654,oenerxupmqsntwe.com,tufik,dga
14655,vxjrnswxxlmqu.com,tufik,dga
14656,tlhmgqeizrknjw.net,tufik,dga
14657,ykqxjpunflrtkopu.org,tufik,dga
14658,pztwwrijyfifqrpv.biz,tufik,dga
14659,vxwycosnipyortn.com,tufik,dga
14660,dwrhwikjmmfjslr.net,tufik,dga
14661,ovcxtsvottummzj.org,tufik,dga
14662,eymhosdmzvamyixg.net,tufik,dga
14663,tffqnwikzmhqc.org,tufik,dga
14664,qvsgujurmqrllso.org,tufik,dga
14665,oyqoonnuitjyqpkq.info,tufik,dga
14666,nmoiiryunglxfr.net,tufik,dga
14667,fnhpyrouonnqq.net,tufik,dga
14668,qhdvutkjpdobtzmt.com,tufik,dga
14669,urkjzxsttcktfomq.com,tufik,dga
14670,kerqpimnpyiownj.com,tufik,dga
14671,vxtlyrphknmrop.com,tufik,dga
14672,znjpdwsitxinso.info,tufik,dga
14673,lkjnlujextjfhjj.com,tufik,dga
14674,uqljuljwmsfmanv.com,tufik,dga
14675,qlrjwltpnvspqqqo.com,tufik,dga
14676,mnjynqlfzniufej.biz,tufik,dga
14677,zilxjoycursmvbl.info,tufik,dga
14678,zhnttrrumtsfqrm.net,tufik,dga
14679,vtonruaosjsklq.biz,tufik,dga
14680,dkqpgrtciiioqq.biz,tufik,dga
14681,ypvdtynpmzgrokm.biz,tufik,dga
14682,xrfsyqwxdxbyoipr.info,tufik,dga
14683,otsmlgwdrxviv.net,tufik,dga
14684,xrcykpxgimlyblxw.com,tufik,dga
14685,sntnzssqtnowhon.info,tufik,dga
14686,vsnkwzuqskjsmnlg.net,tufik,dga
14687,erclgpowkphgzu.org,tufik,dga
14688,pnviwogvvvkpkzrr.info,tufik,dga
14689,nsmzotnnjwppswn.com,tufik,dga
14690,mentdzxiprvbrfn.net,tufik,dga
14691,zkdlxyspxvvwtvjk.net,tufik,dga
14692,svpondncmlkvuxr.com,tufik,dga
14693,hrrjjcbrziywlki.com,tufik,dga
14694,uswvjmpkjwoxhx.com,tufik,dga
14695,grlxlbssursorvsp.biz,tufik,dga
14696,qcrnhttykytjz.info,tufik,dga
14697,htrtmpiifunsptv.com,tufik,dga
14698,fxihyqrlztnpuis.biz,tufik,dga
14699,lopmreqinvchoxo.com,tufik,dga
14700,ksjnllrfrtyiskoe.net,tufik,dga
14701,ntakslcvixtdprtu.biz,tufik,dga
14702,juqwnskshvuwmw.biz,tufik,dga
14703,ngznyljzhewwwon.info,tufik,dga
14704,lussvjxwprxqus.com,tufik,dga
14705,vepmfmioonsrkyiq.biz,tufik,dga
14706,tjyssmwlyrgnpl.org,tufik,dga
14707,jdwktveqqwtiqvm.biz,tufik,dga
14708,qieguljvxoesnjff.org,tufik,dga
14709,jilpyujopyjhwpo.biz,tufik,dga
14710,pjxhrliesqiqnk.info,tufik,dga
14711,huqusqzlircvvsma.org,tufik,dga
14712,uwwlwoiqpptu.org,tufik,dga
14713,wipnwprqizjpqrnp.info,tufik,dga
14714,wpspswmltdkvtwy.org,tufik,dga
14715,qqnjlwqoxbulrp.info,tufik,dga
14716,izjmjzwkylisrmg.org,tufik,dga
14717,smtlnuvxzmkvfcnc.net,tufik,dga
14718,juwzkotqclrxrms.com,tufik,dga
14719,orvmkkbfktfolz.biz,tufik,dga
14720,sjwljnsutmjknwh.org,tufik,dga
14721,mvpouomyukpyil.com,tufik,dga
14722,ukmjpjwhtrzqzqrq.com,tufik,dga
14723,phpgmoipurkopgi.biz,tufik,dga
14724,qpkhlkmtrtrvwul.info,tufik,dga
14725,oqmilwnfoqsrrrzo.info,tufik,dga
14726,qfmodhihqqlkym.info,tufik,dga
14727,dspikjqjiojotu.com,tufik,dga
14728,uwnfqsxwnqielq.com,tufik,dga
14729,ldjhmrvugnvgmir.com,tufik,dga
14730,logjlrmdskxqq.info,tufik,dga
14731,vpdqhplouwpkkrnd.info,tufik,dga
14732,ounuupqiijmomfq.com,tufik,dga
14733,bmstqfmqixmnp.com,tufik,dga
14734,gqtsitksnsogersy.net,tufik,dga
14735,isjwrutgvuapmdn.info,tufik,dga
14736,mfpojmofvovmlxr.org,tufik,dga
14737,kkjstfknsomggxkh.org,tufik,dga
14738,mlcwtotrtswjikoo.com,tufik,dga
14739,phvlurmosllejhpl.com,tufik,dga
14740,supmmrguuypglkpt.com,tufik,dga
14741,xsdqlkboibqrio.net,tufik,dga
14742,mprsqphhspleqqx.biz,tufik,dga
14743,pousjvptwhbieq.info,tufik,dga
14744,lojxhuxzyrxlovet.biz,tufik,dga
14745,uievmmjhrpmowsy.com,tufik,dga
14746,whoqtrnrulhztjfi.org,tufik,dga
14747,voufqrqhxcuyyi.com,tufik,dga
14748,ojizlkqdjqqypxj.com,tufik,dga
14749,jvttuvjoysmir.info,tufik,dga
14750,runmrkvijpsppo.biz,tufik,dga
14751,diuvljuioqluprop.com,tufik,dga
14752,jqtwkvknqvqykjl.info,tufik,dga
14753,ougacfmnrfmhj.net,tufik,dga
14754,tnwklfxkuqvuhxn.biz,tufik,dga
14755,ggpmnzthcnmgyosp.org,tufik,dga
14756,nqgtpxqllzojljyn.net,tufik,dga
14757,osjmsrenhsfxpwh.biz,tufik,dga
14758,rqdrrirmoodhjvq.info,tufik,dga
14759,rgnlcffkxldmynck.com,tufik,dga
14760,kkeoxntgxujhxxiu.biz,tufik,dga
14761,ptnuxitggnectjo.org,tufik,dga
14762,dqztkmrifkgwsv.com,tufik,dga
14763,hmquzpfgptkgmlrp.com,tufik,dga
14764,ssvcmlqkezjcqu.com,tufik,dga
14765,hpeollpufjvzd.com,tufik,dga
14766,uohznqppjdpmdnow.net,tufik,dga
14767,jyrnrjkvhkgfdry.org,tufik,dga
14768,lstrpqqotzcfxoin.com,tufik,dga
14769,sloknrqcyifbwev.info,tufik,dga
14770,rnjmlvlofzshkmrk.biz,tufik,dga
14771,sxjliwknekphuhrq.info,tufik,dga
14772,zxxplpighxtxkvv.net,tufik,dga
14773,wulwnpkslneqt.info,tufik,dga
14774,ronpjtsntjfjwo.com,tufik,dga
14775,iqlyjuqulctsqfvo.com,tufik,dga
14776,dwgmqtxmmmwmn.org,tufik,dga
14777,nlvltjtqwyxnpgqo.org,tufik,dga
14778,ovwkjujljpphxmq.info,tufik,dga
14779,ownshtyitrfpusr.org,tufik,dga
14780,vuvrlphhcrooxioq.org,tufik,dga
14781,dyrqweroxvkponv.org,tufik,dga
14782,ujsssjeptspxusjy.net,tufik,dga
14783,rqnsutdqhtqrlnwr.info,tufik,dga
14784,hmrxsrlqxyolpqv.biz,tufik,dga
14785,qrndqrhjoplyxnue.info,tufik,dga
14786,tlthkuylrpnlpvrq.org,tufik,dga
14787,yqyqotppzrqkjwgz.info,tufik,dga
14788,zgojsvonrsnzmdct.info,tufik,dga
14789,ozpsvskcljirxwv.com,tufik,dga
14790,rnunqsxzsoqoyvsm.info,tufik,dga
14791,hmpvuhtilnhimlsl.com,tufik,dga
14792,lomkwjnprotnofb.info,tufik,dga
14793,jvyuwimizpvxhq.info,tufik,dga
14794,vuuhrniooqlmzo.biz,tufik,dga
14795,vqmcifqngekpw.net,tufik,dga
14796,qkpxleusproimojo.org,tufik,dga
14797,hzwtshvoscbkksn.com,tufik,dga
14798,uqdropyqyhypmjs.net,tufik,dga
14799,igjctlogvlwzpp.info,tufik,dga
14800,knmsrnoqnondie.org,tufik,dga
14801,voroenipnevhoo.com,tufik,dga
14802,hyulnkwgfmuswppv.com,tufik,dga
14803,mwktkuvuteirnquy.info,tufik,dga
14804,lotntledwuxuoxw.com,tufik,dga
14805,girzwgixvtkpmsos.net,tufik,dga
14806,kxxqnopywqqsypeu.org,tufik,dga
14807,lsdwdokdsqmpjpun.net,tufik,dga
14808,ykvyfwyeximmwlv.info,tufik,dga
14809,mkmvvvqirfkqnftt.biz,tufik,dga
14810,rjktrplmpntlneno.biz,tufik,dga
14811,wsgcjtjphftxnmk.info,tufik,dga
14812,okvkgsurvurlrsme.org,tufik,dga
14813,prruumhatpprzrt.info,tufik,dga
14814,kpgvmxkkozuwbv.com,tufik,dga
14815,xxbeoorxucsbouyl.com,tufik,dga
14816,kanorqxglukftn.net,tufik,dga
14817,srlpqmdqzorkspyi.biz,tufik,dga
14818,jxjhjppwzosrhtwf.biz,tufik,dga
14819,iuudobpkzrsleslo.net,tufik,dga
14820,pnliunfnqcvjukpr.org,tufik,dga
14821,rcurcyuraqkggwj.com,tufik,dga
14822,fmnisnyoxkmfjktu.info,tufik,dga
14823,pdyynroljblekvei.com,tufik,dga
14824,knzutppmnwjqhkor.org,tufik,dga
14825,emcuuihlkkuqryl.org,tufik,dga
14826,yojzmolztzlktn.biz,tufik,dga
14827,smaungnquuzsmc.biz,tufik,dga
14828,upnllnsoiqnpolcn.com,tufik,dga
14829,msuquayjopndsspn.net,tufik,dga
14830,xrosoyszixspwqr.org,tufik,dga
14831,xnnhognvlumrjqit.net,tufik,dga
14832,hsnsqptiikvnzycu.com,tufik,dga
14833,vivpwpmphmtmhzco.biz,tufik,dga
14834,xumwxdlnkprppo.biz,tufik,dga
14835,cknxesipngrrsmrr.com,tufik,dga
14836,enrihfojxtkippw.com,tufik,dga
14837,kxsfqgflvejuends.biz,tufik,dga
14838,gtbydqkmltromsn.org,tufik,dga
14839,ylgvouwfscnmkvw.org,tufik,dga
14840,ovhlcqltvnkphbk.org,tufik,dga
14841,socxplduvoebtow.org,tufik,dga
14842,osokppkygsygtk.info,tufik,dga
14843,prrjlnirubpwpgx.org,tufik,dga
14844,ximtzbtiwhhsdwhr.org,tufik,dga
14845,usqqoqwfntywrj.info,tufik,dga
14846,owfnrdmahixzvqqq.com,tufik,dga
14847,tstlndkqrxrxoqx.org,tufik,dga
14848,ogqwjrzsptvlmrkw.info,tufik,dga
14849,eirpstvjgmujxlvp.biz,tufik,dga
14850,qrmoqhnoaoatkzu.biz,tufik,dga
14851,qkoimnhrtpvmlzpk.info,tufik,dga
14852,srtwjvhlrpdqxbn.net,tufik,dga
14853,stngkrexxkclnwp.org,tufik,dga
14854,vfljtpjryquppqvj.biz,tufik,dga
14855,lmpppfurmtghiipm.com,tufik,dga
14856,rqnjjzstqzhqfqq.info,tufik,dga
14857,noqqmekyqrwwyfeo.net,tufik,dga
14858,pghcitrlnpwtfhx.biz,tufik,dga
14859,tsrgvjmpnrttwtu.net,tufik,dga
14860,hyspossjpkqkwezl.info,tufik,dga
14861,vwntlnquhmngqlu.info,tufik,dga
14862,smqrojkndojcedj.com,tufik,dga
14863,ujntjrwnmljuhvqo.info,tufik,dga
14864,onpplrsxupvrxvcq.org,tufik,dga
14865,rjlmuqwxcnwipnyn.net,tufik,dga
14866,njpmuohmfjwjgw.org,tufik,dga
14867,olmlkmtnhryqjht.org,tufik,dga
14868,oxyjjrstgrlhir.biz,tufik,dga
14869,yvquojopaprpsuoq.net,tufik,dga
14870,mmpgnpquydqxft.com,tufik,dga
14871,ngjciztggrhjitr.info,tufik,dga
14872,xinolzxnqcsiuoon.com,tufik,dga
14873,rjsrytnkqposr.info,tufik,dga
14874,fbrhksrxsxxpqr.net,tufik,dga
14875,zvnccuttymnqnjw.net,tufik,dga
14876,xmvvrhmpexlqkyr.biz,tufik,dga
14877,inspvyqzotossjqn.net,tufik,dga
14878,nowooodmtkszr.org,tufik,dga
14879,iukqnlogmraqjppq.org,tufik,dga
14880,xpwkrrqqvponweow.biz,tufik,dga
14881,lisbqkhsteidki.net,tufik,dga
14882,zkpcywmdhvwwfho.biz,tufik,dga
14883,rwwmubdriqxyujs.info,tufik,dga
14884,ltrlwcueqkmpxxs.com,tufik,dga
14885,lxxvtuwjvovrrpgq.com,tufik,dga
14886,lqpxhtrvdplpww.net,tufik,dga
14887,jomwqquhoavglg.biz,tufik,dga
14888,lywlvcrkdqqxos.info,tufik,dga
14889,eqwjljwlpyovbv.biz,tufik,dga
14890,siummctdcosni.org,tufik,dga
14891,lrjvyrwjtggwkswn.info,tufik,dga
14892,vvtslznjegnhiljt.org,tufik,dga
14893,vlqlvxrvuhfyuxju.com,tufik,dga
14894,mzyssbjtsuupjm.org,tufik,dga
14895,hshoqinmknlaqq.org,tufik,dga
14896,sqsiozippsrpm.info,tufik,dga
14897,xhembmxiegyvotnr.com,tufik,dga
14898,uqswmtqiokngsqov.biz,tufik,dga
14899,zqjtmfmgenmtrjq.org,tufik,dga
14900,lywrpsheyfjgpnh.biz,tufik,dga
14901,xvkrohprinkdpsr.biz,tufik,dga
14902,pqpturrtlsovjqll.com,tufik,dga
14903,yuuqfpomussvwo.biz,tufik,dga
14904,pthsiommmpgphyp.info,tufik,dga
14905,oxhcnqpqohjhhg.com,tufik,dga
14906,tolhwmjtnokberou.com,tufik,dga
14907,pwmhhjphvuljomqi.com,tufik,dga
14908,suwvggssskilpdj.com,tufik,dga
14909,pygrenqlwgkntvha.biz,tufik,dga
14910,pdmpprsyqmxssjr.info,tufik,dga
14911,nqnzxonjsethwsjz.biz,tufik,dga
14912,jjxskmlkxqjhwhis.com,tufik,dga
14913,flzowpprnrodlwgg.com,tufik,dga
14914,pnosembmykpmmpwk.com,tufik,dga
14915,pdihzgxujernn.biz,tufik,dga
14916,hojnwhpeovhfkuyn.com,tufik,dga
14917,fxhkmlfjeoitqvdq.com,tufik,dga
14918,fkprqnzgnqqyviqs.net,tufik,dga
14919,pmnpkwokphcrzhm.org,tufik,dga
14920,rflqsgzqoprozq.net,tufik,dga
14921,hywuwkwlzjhom.org,tufik,dga
14922,vuqxrolvhnvmj.biz,tufik,dga
14923,izknopnspxtxuolm.info,tufik,dga
14924,ljhgtqcgspgcm.org,tufik,dga
14925,ppvklxytxqlrutiu.org,tufik,dga
14926,mstcjlehudrxqt.biz,tufik,dga
14927,ryzskmrycevm.org,tufik,dga
14928,vyiholicrzqvilpl.com,tufik,dga
14929,vrnilhzhrlnyuiyu.info,tufik,dga
14930,fknlgkjummwtrqq.net,tufik,dga
14931,eeedpslpwosborkl.biz,tufik,dga
14932,kqrftscjqttfhtf.com,tufik,dga
14933,wqarsopgrrqpsvwp.biz,tufik,dga
14934,jxopnqqlpimvhlqs.com,tufik,dga
14935,qipqvrnnhwltqy.biz,tufik,dga
14936,guzqpinlrcuoj.net,tufik,dga
14937,cejvopzypsii.org,tufik,dga
14938,njllaewlnjlvevx.biz,tufik,dga
14939,vnfokgncrrtdmk.net,tufik,dga
14940,slpsojwryvzlsxl.net,tufik,dga
14941,euzpotwlpjlpnn.biz,tufik,dga
14942,ugrchdnppzromp.biz,tufik,dga
14943,elypimagurphwfk.com,tufik,dga
14944,sswpleripudumns.com,tufik,dga
14945,klnpsovaqzvfuu.org,tufik,dga
14946,smqvongdrtrxoxp.biz,tufik,dga
14947,mmjvsxvhivmjplrc.org,tufik,dga
14948,upntsssvywrlwf.info,tufik,dga
14949,kemktwpsknvowrs.info,tufik,dga
14950,ypszmiojmujzgw.com,tufik,dga
14951,rwtgyfwobeoqm.com,tufik,dga
14952,srpojlsdmeqdstn.com,tufik,dga
14953,pqkjvpsgsvwsiauo.org,tufik,dga
14954,yzuddipkkrlpokfy.info,tufik,dga
14955,vosvuyulrosoqb.com,tufik,dga
14956,qodnsrkqinupxxln.biz,tufik,dga
14957,lpsgtnctcpusiqys.com,tufik,dga
14958,okosnfmzfupmnhzx.info,tufik,dga
14959,nqwpblscpktijurr.info,tufik,dga
14960,qvnhidfrotycqlq.info,tufik,dga
14961,qxqsorehukqosy.com,tufik,dga
